,구,주소,어린이집명,어린이집등급,보육과정 및 상호작용,보육환경 및 운영관리,건강 및 안전,교직원,평가 인증 년월
3273,서초구,"(06521) 서울특별시 서초구 신반포로33길 15 101동 105호(잠원동, 동아아파트)",또래어린이집,A,우수,우수,우수,우수,2019.12
3274,서초구,(06713) 서울특별시 서초구 명달로4길 8 정양빌딩 1층 (서초동),로고스몬테소리어린이집,B,우수,우수,보통,보통,2023.02
3275,서초구,(06525) 서울특별시 서초구 강남대로101안길 33 ,롯데건설어린이집,A,우수,우수,우수,우수,2023.11
3276,서초구,(06597) 서울특별시 서초구 고무래로 35 (반포동),리체꿈나라 어린이집,B,우수,우수,우수,보통,2023.12
3277,서초구,"(06796) 서울특별시 서초구 신흥말길 79-3 103동 1층(내곡동, 무지개아파트)",무지개어린이집,A,우수,우수,우수,우수,2023.05
3278,서초구,(06751) 서울특별시 서초구 바우뫼로 91 우성아파트 105동 105호,미소담은어린이집,A,우수,우수,우수,우수,2022.12
3279,서초구,(06594) 서울특별시 서초구 서초중앙로 157 서울법원종합청사별관 (서초동),바로미어린이집,B,우수,우수,보통,보통,2020.09
3280,서초구,"(06767) 서울특별시 서초구 양재대로2길 90 208동 105호(우면동, LH스타힐스)",바른아이어린이집,A,우수,우수,우수,우수,2021.06
3281,서초구,(06595) 서울특별시 서초구 서초대로45길 20 서울변호사교육문화관 1층 (서초동),바름이어린이집,B,우수,우수,보통,우수,2020.03
3282,서초구,(06534) 서울특별시 서초구 신반포로 318 (반포동),반포1동어린이집,A,우수,우수,우수,우수,2022.06
3283,서초구,(06575) 서울특별시 서초구 사평대로20길 54 (반포동),반포어린이집,A,우수,우수,우수,우수,2023.08
3284,서초구,(06547) 서울특별시 서초구 반포대로 275 (반포동),반포퍼스티지 하늘어린이집,A,우수,우수,우수,우수,2023.03
3285,서초구,(06547) 서울특별시 서초구 반포대로 275 래미안퍼스티지 아파트 125동앞,반포퍼스티지솔마을어린이집,A,우수,우수,우수,우수,2021.08
3286,서초구,(06555) 서울특별시 서초구 동광로11길 86 ,방배본동 행복한 어린이집,A,우수,우수,우수,우수,2019.1
3287,서초구,(06680) 서울특별시 서초구 방배로19길 36-8 ,방배어린이집,A,우수,우수,우수,우수,2022.08
3288,서초구,(06522) 서울특별시 서초구 신반포로33길 22 ,사랑의어린이집,A,우수,우수,우수,우수,2022.06
3289,서초구,(06544) 서울특별시 서초구 사평대로 253 ,산성몬테소리어린이집,A,우수,우수,우수,우수,2021.07
3290,서초구,(06765) 서울특별시 서초구 성촌길 67 삼성전자서울알앤디캠퍼스어린이집,삼성전자서울R&D캠퍼스어린이집,A,우수,우수,우수,우수,2019.1
3291,서초구,"(06511) 서울특별시 서초구 잠원로 37-48 203동 104호(잠원동,신반포4차 아파트)",새싹어린이집,B,우수,우수,우수,보통,2023.05
3292,서초구,(06622) 서울특별시 서초구 서초대로74길 30 (서초동),샤이닝키즈어린이집,A,우수,우수,우수,우수,2022.09
3293,서초구,(06798) 서울특별시 서초구 헌릉로8길 10-12 107동 1층,서울발트킨더어린이집,A,우수,우수,우수,우수,2023.11
3294,서초구,(06591) 서울특별시 서초구 반포대로 222 서울성모병원 내 별관 2층 어린이집 (반포동),서울성모병원어린이집,A,우수,우수,우수,우수,2023.11
3295,서초구,(06756) 서울특별시 서초구 남부순환로340길 58 서울시인재개발원직장어린이집,서울시인재개발원 쑥쑥어린이집,A,우수,우수,우수,우수,2023.11
3296,서초구,(06677) 서울특별시 서초구 방배천로 48 (방배동),서정어린이집,A,우수,우수,우수,우수,2021.08
3297,서초구,(06620) 서울특별시 서초구 서초대로74길 11 삼성전자 內 (서초동),서초1삼성어린이집,A,우수,우수,우수,우수,2023.08
3298,서초구,(06620) 서울특별시 서초구 서초대로74길 4 삼성생명 서초타워 3층,서초2삼성어린이집,A,우수,우수,우수,우수,2021.07
3299,서초구,(06768) 서울특별시 서초구 양재대로2길 33 지상1층,서초구립 나래어린이집,A,우수,우수,우수,우수,2020.08
3300,서초구,(06800) 서울특별시 서초구 헌릉로 226 1층,서초구립 내곡연두어린이집,A,우수,우수,우수,우수,2023.03
3301,서초구,(06609) 서울특별시 서초구 서운로26길 3 서초4동 열린문화센터 내,서초구립 누리아미어린이집,A,우수,우수,우수,우수,2020.07
3302,서초구,(06638) 서울특별시 서초구 사임당로19길 126 ,서초구립 느티나무어린이집,B,우수,우수,보통,우수,2023.02
3303,서초구,(06696) 서울특별시 서초구 효령로 84 ,서초구립 대우효령어린이집,A,우수,우수,우수,우수,2020.09
3304,서초구,(06690) 서울특별시 서초구 청두곶2길 33 ,서초구립 도구머리어린이집,A,우수,우수,우수,우수,2023.02
3305,서초구,(06599) 서울특별시 서초구 서초중앙로 206 ,서초구립 라클라스어린이집,A,우수,우수,우수,우수,2022.1
3306,서초구,(06629) 서울특별시 서초구 서운로 62 ,서초구립 래미안리더스원어린이집,A,우수,우수,우수,우수,2022.03
3307,서초구,(06625) 서울특별시 서초구 서운로 104 ,서초구립 래미안서초에스티지S어린이집,B,우수,우수,보통,우수,2023.03
3308,서초구,(06608) 서울특별시 서초구 서운로 197 1층,서초구립 롯데캐슬킨더어린이집,A,우수,우수,우수,우수,2023.12
3309,서초구,(06770) 서울특별시 서초구 매헌로16길 40 양재리본타워2단지 관리동(양재동),서초구립 리본타워2단지어린이집,A,우수,우수,우수,우수,2022.09
3310,서초구,"(06755) 서울특별시 서초구 바우뫼로18길 20 101동 1층(양재동, 리본타워)",서초구립 리본타워어린이집,A,우수,우수,우수,우수,2021.07
3311,서초구,(06544) 서울특별시 서초구 사평대로 273 ,서초구립 반포1동주민센터어린이집,A,우수,우수,우수,우수,2022.09
3312,서초구,(06533) 서울특별시 서초구 주흥13길 12 ,서초구립 반포단비어린이집,A,우수,우수,우수,우수,2023.02
3313,서초구,(06599) 서울특별시 서초구 서초중앙로 220 112동(반포래미안아이파크),서초구립 반포래미안아이파크어린이집,A,우수,우수,우수,우수,2023.1
3314,서초구,"(06592) 서울특별시 서초구 서초중앙로29길 28 303동 108호(반포동, 반포미도아파트)",서초구립 반포미도어린이집,A,우수,우수,우수,우수,2022.09
3315,서초구,(06509) 서울특별시 서초구 반포대로 310-6 (반포센트럴자이어린이집),서초구립 반포센트럴자이어린이집,A,우수,우수,우수,우수,2021.09
3316,서초구,(06598) 서울특별시 서초구 사평대로 310-4 ,서초구립 반포센트레빌어린이집,A,우수,우수,우수,우수,2023.07
3317,서초구,(06685) 서울특별시 서초구 효령로23길 16 ,서초구립 방배1동초록꿈어린이집,A,우수,우수,우수,우수,2023.05
3318,서초구,(06573) 서울특별시 서초구 서초대로19길 16 ,서초구립 방배4동어린이집,A,우수,우수,우수,우수,2022.12
3319,서초구,(06703) 서울특별시 서초구 방배로 21 방배그랑자이어린이집,서초구립 방배그랑자이어린이집,A,우수,우수,우수,우수,2023.02
3320,서초구,(06560) 서울특별시 서초구 동광로11길 23 .,서초구립 방배본동신나는어린이집,A,우수,우수,우수,우수,2022.12
3321,서초구,(06706) 서울특별시 서초구 명달로9길 57 관리동,서초구립 방배아트자이어린이집,A,우수,우수,우수,우수,2019.1
3322,서초구,(06552) 서울특별시 서초구 방배로45길 2 13동 104호,서초구립 삼호3차가온어린이집,A,우수,우수,우수,우수,2020.07
3323,서초구,"(06655) 서울특별시 서초구 반포대로 121 (서초동, 사랑의 교회내)",서초구립 서리풀어린이집,A,우수,우수,우수,우수,2023.1
3324,서초구,(06639) 서울특별시 서초구 서초중앙로 96 서울교육대학교 평생교육원 1층,서초구립 서울교육대학교사향어린이집,A,우수,우수,우수,우수,2023.08
3325,서초구,(06632) 서울특별시 서초구 서초대로58길 35-6 .,서초구립 서초1동하은어린이집,A,우수,우수,우수,우수,2023.02
3326,서초구,(06768) 서울특별시 서초구 양재대로2길 34 우면동 408번지 서초보금자리3단지 내 별동,서초구립 서초3단지어린이집,A,우수,우수,우수,우수,2021.08
3327,서초구,(06670) 서울특별시 서초구 반포대로13길 64 서초구립 서초3동어린이집,서초구립 서초3동어린이집,A,우수,우수,우수,우수,2022.12
3328,서초구,(06667) 서울특별시 서초구 명달로11길 16 ,서초구립 서초3동하나어린이집,A,우수,우수,우수,우수,2022.05
3329,서초구,"(06601) 서울특별시 서초구 서초중앙로 200 5동, 103호(서초동, 삼풍아파트)",서초구립 서초4동삼풍어린이집,A,우수,우수,우수,우수,2021.07
3330,서초구,"(06608) 서울특별시 서초구 서운로 201 (서초4동, 푸르지오써밋아파트)",서초구립 서초4동써밋1어린이집,B,우수,우수,우수,보통,2022.09
3331,서초구,"(06610) 서울특별시 서초구 서운로 212 (서초4동, 서초푸르지오써밋아파트)",서초구립 서초4동써밋2어린이집,A,우수,우수,우수,우수,2022.09
3332,서초구,"(06601) 서울특별시 서초구 서초중앙로 200 3동 106호(서초동, 삼풍아파트)",서초구립 서초4동행복어린이집,A,우수,우수,우수,우수,2022.12
3333,서초구,(06603) 서울특별시 서초구 서초중앙로24길 33 교대e편한세상아파트 관리동,서초구립 서초교대e편한세상어린이집,A,우수,우수,우수,우수,2023.07
3334,서초구,(06630) 서울특별시 서초구 효령로 391 ,서초구립 서초그랑자이어린이집,A,우수,우수,우수,우수,2022.12
3335,서초구,(06593) 서울특별시 서초구 고무래로8길 21 (반포동),서초구립 서초성모어린이집,B,우수,우수,우수,보통,2022.06
3336,서초구,(06767) 서울특별시 서초구 양재대로2길 109 ,서초구립 서초자연이랑 어린이집,A,우수,우수,우수,우수,2023.08
3337,서초구,(06652) 서울특별시 서초구 반포대로18길 36 ,서초구립 센트럴아이파크어린이집,A,우수,우수,우수,우수,2022.03
3338,서초구,(06516) 서울특별시 서초구 잠원로14길 32 ,서초구립 신반포리오센트어린이집,B,우수,우수,보통,우수,2020.07
3339,서초구,(06508) 서울특별시 서초구 잠원로 117 신반포아크로리버뷰아파트 104동,서초구립 신반포아크로빛어린이집,A,우수,우수,우수,우수,2023.09
3340,서초구,(06521) 서울특별시 서초구 잠원로 60 ,서초구립 신반포자이어린이집,A,우수,우수,우수,우수,2023.1
3341,서초구,"(06764) 서울특별시 서초구 태봉로2길 5 505동 1층(우면동, 서초네이처힐5단지)",서초구립 아람어린이집,A,우수,우수,우수,우수,2020.02
3342,서초구,"(06676) 서울특별시 서초구 방배천로18길 11 관리동(방배동, 방배롯데캐슬아르떼)",서초구립 아르떼어린이집,A,우수,우수,우수,우수,2019.12
3343,서초구,(06802) 서울특별시 서초구 청계산로9길 1-12 602동 1층내,서초구립 아이숲어린이집,A,우수,우수,우수,우수,2020.01
3344,서초구,"(06503) 서울특별시 서초구 신반포로15길 19 104동 (아크로리버파크아파트, 반포동)",서초구립 아크로달어린이집,B,우수,보통,우수,보통,2021.07
3345,서초구,"(06503) 서울특별시 서초구 신반포로15길 19 100동(반포동, 아크로리버파크)",서초구립 아크로별어린이집,A,우수,우수,우수,우수,2021.07
3346,서초구,"(06503) 서울특별시 서초구 신반포로15길 19 106동 1층(반포동, 아크로리버파크)",서초구립 아크로해어린이집,A,우수,우수,우수,우수,2021.07
3347,서초구,(06781) 서울특별시 서초구 언남16길 37 ,서초구립 양재목련어린이집,A,우수,우수,우수,우수,2023.05
3348,서초구,(06791) 서울특별시 서초구 논현로5길 15-5 ,서초구립 양재별하어린이집,A,우수,우수,우수,우수,2023.02
3349,서초구,"(06624) 서울특별시 서초구 서운로 107 1층(서초2동, 래미안서초에스티지 아파트)",서초구립 에스티지하늘어린이집,A,우수,우수,우수,우수,2021.07
3350,서초구,(06529) 서울특별시 서초구 강남대로95길 75 .,서초구립 잠원동어린이집,A,우수,우수,우수,우수,2023.03
3351,서초구,"(06518) 서울특별시 서초구 잠원로8길 25 1층 (잠원동, 래미안신반포팰리스)",서초구립 잠원햇살어린이집,A,우수,우수,우수,우수,2021.07
3352,서초구,(06800) 서울특별시 서초구 헌릉로8길 45 ,서초구립 포레스타2단지어린이집,A,우수,우수,우수,우수,2023.1
3353,서초구,(06798) 서울특별시 서초구 헌릉로8길 22 305동 1층,서초구립 포레스타3단지어린이집,A,우수,우수,우수,우수,2022.09
3354,서초구,(06798) 서울특별시 서초구 청계산로7길 43 510동 1층,서초구립 포레스타5단지어린이집,A,우수,우수,우수,우수,2022.04
3355,서초구,(06802) 서울특별시 서초구 청계산로9길 1-12 ,서초구립 포레스타6단지어린이집,A,우수,우수,우수,우수,2023.08
3356,서초구,(06802) 서울특별시 서초구 청계산로11길 7-12 708동 1층,서초구립 포레스타7단지어린이집,A,우수,우수,우수,우수,2021.07
3357,서초구,(06578) 서울특별시 서초구 사평대로28길 31 101동 108호,서초구립 한신서래어린이집,A,우수,우수,우수,우수,2022.05
3358,서초구,"(06567) 서울특별시 서초구 서초대로1길 30 105동 101호(방배동, 현대아파트)",서초구립 허니비어린이집,A,우수,우수,우수,우수,2023.12
3359,서초구,(06765) 서울특별시 서초구 형촌길 35 네이처힐1단지 109동 1층,서초구립네이처힐1단지어린이집,A,우수,우수,우수,우수,2020.01
